row_label,column_header,value_raw,value,entity_id,entity_name,source_file,page,table_index,table_title,currency,unit_scale
,,782.6,782.6,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,380.7,380.7,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,"1,779.2",1779.2,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,0.3,0.3,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,28.1,28.1,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
"Assets held for sale
16",,77.5,77.5,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
Total assets,,"15,225.2",15225.2,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
Equity attributable to owners of the parent,,"8,432.6",8432.6,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,"3,844.8",3844.8,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,"(2,089.5)",-2089.5,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,"6,677.3",6677.3,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
Non-controlling interests,,239.8,239.8,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
Total equity,,"8,672.4",8672.4,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
Non-current liabilities,,"4,852.9",4852.9,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,"1,401.7",1401.7,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,"2,559.5",2559.5,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,492.2,492.2,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,20.4,20.4,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,379.1,379.1,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,"1,699.9",1699.9,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,908.1,908.1,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,45.3,45.3,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,311.5,311.5,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,178.7,178.7,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,108.3,108.3,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,44.1,44.1,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
,,103.9,103.9,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
Non-current assets,nan.1,"8,195.1",8195.1,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
"Assets held for sale
16",nan.1,21.1,21.1,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
Total assets,nan.1,"10,142.9",10142.9,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
Equity attributable to owners of the parent,nan.1,"5,201.4",5201.4,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
Non-controlling interests,nan.1,165.5,165.5,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
Total equity,nan.1,"5,366.9",5366.9,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
Non-current liabilities,nan.1,"3,065.6",3065.6,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,0,"2025
2024
Notes
Figures in millions unless otherwise stated",USD,
Total liabilities,1,"6,552.8",6552.8,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,1,,USD,
Total equity and liabilities,1,"15,225.2",15225.2,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,1,,USD,
Total liabilities,2,"4,776.0",4776.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,1,,USD,
Total equity and liabilities,2,"10,142.9",10142.9,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,3,1,,USD,
Balance at 1 January 2023,nan.1,"3,871.5",3871.5,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Dividends declared?,nan.1,—,0.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Share-based payments,nan.1,—,0.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 31 December 2023,nan.1,"3,871.5",3871.5,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Share-based payments,nan.1,—,0.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 31 December 2024,nan.1,"3,871.5",3871.5,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 1 January 2023,nan.2,"(2,568.2)",-2568.2,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
year,nan.2,(75.3),-75.3,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
continuing operations,nan.2,(114.7),-114.7,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
discontinued operation,nan.2,39.4,39.4,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Share-based payments,nan.2,—,0.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 31 December 2023,nan.2,"(2,643.5)",-2643.5,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
year,nan.2,(173.2),-173.2,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
continuing operations,nan.2,(181.0),-181.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
discontinued operation,nan.2,7.8,7.8,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Share-based payments,nan.2,—,0.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 31 December 2024,nan.2,"(2,816.7)",-2816.7,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 1 January 2023,nan.3,275.1,275.1,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Share-based payments,nan.3,9.1,9.1,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 31 December 2023,nan.3,284.2,284.2,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Share-based payments,nan.3,44,44.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 31 December 2024,nan.3,288.6,288.6,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 1 January 2023,nan.4,"2,629.2",2629.2,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
year,nan.4,703.3,703.3,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
operations,nan.4,722.2,722.2,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
operation,nan.4,(18.9),-18.9,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Dividends declared?,nan.4,(368.6),-368.6,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Share-based payments,nan.4,—,0.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 31 December 2023,nan.4,"2,963.9",2963.9,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
year,nan.4,"1,245.0",1245.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
operations,nan.4,"1,245.0",1245.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Dividends declared?,nan.4,(350.9),-350.9,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Share-based payments,nan.4,—,0.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 31 December 2024,nan.4,"3,858.0",3858.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 1 January 2023,Equity,"4,207.6",4207.6,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
year,Equity,628.0,628.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
operations,Equity,722.2,722.2,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
operation,Equity,(18.9),-18.9,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
continuing operations,Equity,(114.7),-114.7,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
discontinued operation,Equity,39.4,39.4,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Dividends declared?,Equity,(368.6),-368.6,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Share-based payments,Equity,9.1,9.1,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 31 December 2023,Equity,"4,476.1",4476.1,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
year,Equity,"1,071.8",1071.8,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
operations,Equity,"1,245.0",1245.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
continuing operations,Equity,(181.0),-181.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
discontinued operation,Equity,7.8,7.8,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Dividends declared?,Equity,(350.9),-350.9,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Share-based payments,Equity,44,44.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 31 December 2024,Equity,"5,201.4",5201.4,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 1 January 2023,nan.5,131.9,131.9,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
year,nan.5,21.2,21.2,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
operations,nan.5,23.0,23.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
continuing operations,nan.5,(1.8),-1.8,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Dividends declared?,nan.5,(9.4),-9.4,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 31 December 2023,nan.5,143.7,143.7,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
year,nan.5,49.4,49.4,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
operations,nan.5,45.5,45.5,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
continuing operations,nan.5,3.9,3.9,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Dividends declared?,nan.5,(27.6),-27.6,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 31 December 2024,nan.5,165.5,165.5,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 1 January 2023,nan.6,"4,339.5",4339.5,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
year,nan.6,649.2,649.2,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
operations,nan.6,745.2,745.2,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
operation,nan.6,(18.9),-18.9,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
continuing operations,nan.6,(116.5),-116.5,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
discontinued operation,nan.6,39.4,39.4,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Dividends declared?,nan.6,(378.0),-378.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Share-based payments,nan.6,9.1,9.1,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 31 December 2023,nan.6,"4,619.8",4619.8,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
year,nan.6,"1,121.2",1121.2,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
operations,nan.6,"1,290.5",1290.5,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
continuing operations,nan.6,(177.1),-177.1,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
discontinued operation,nan.6,78,78.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Dividends declared?,nan.6,(378.5),-378.5,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Share-based payments,nan.6,44,44.0,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Balance at 31 December 2024,nan.6,"5,366.9",5366.9,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,4,0,"2025
United States Dollar",USD,
Cash flows from operating activities,1,"3,772.2",3772.2,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,5,0,"Notes
2025
2024
Figures in millions unless otherwise stated",USD,
,1,"5,478.8",5478.8,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,5,0,"Notes
2025
2024
Figures in millions unless otherwise stated",USD,
,1,41.2,41.2,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,5,0,"Notes
2025
2024
Figures in millions unless otherwise stated",USD,
,1,187.4,187.4,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,5,0,"Notes
2025
2024
Figures in millions unless otherwise stated",USD,
,1,"5,707.4",5707.4,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,5,0,"Notes
2025
2024
Figures in millions unless otherwise stated",USD,
,1,(1.2),-1.2,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,5,0,"Notes
2025
2024
Figures in millions unless otherwise stated",USD,
,1,(159.9),-159.9,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,5,0,"Notes
2025
2024
Figures in millions unless otherwise stated",USD,
,1,(222.5),-222.5,E05,Gold Fields,Gold_Fields_mining_-_23-25.pdf,5,0,"Notes
2025
2024
Figures in millions unless otherwise stated",USD,
