row_label,column_header,value_raw,value,entity_id,entity_name,source_file,page,table_index,table_title,currency,unit_scale
,1,4213,4213.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,1,14 675,14675.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,1,8 134,8134.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,1,63,63.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,1,6 478,6478.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Total assets,1,73 026,73026.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Shareholders’ fund,1,41 244,41244.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Non-controlling interest,1,1449,1449.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Total equity,1,42 693,42693.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Insurance contract liabilities,1,47,47.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Term finance,1,16 876,16876.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Lease liabilities,1,768,768.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Structured transactions liabilities,1,827,827.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Deferred tax,1,5 299,5299.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Trading account liabilities,1,654,654.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
"as held for sale
None",1,925,925.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,2797,2797.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,841,841.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,487,487.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,817,817.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,2757,2757.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,2 422,2422.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,548,548.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,30 205,30205.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,898,898.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,1 424,1424.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,1544,1544.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,12 235,12235.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,647,647.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,8 217,8217.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,5 240,5240.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,229,229.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,4065,4065.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,15178,15178.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,8 320,8320.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,53,53.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,2,6 805,6805.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Total assets,2,60 346,60346.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Shareholders’ fund,2,37 994,37994.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Non-controlling interest,2,1 081,1081.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Total equity,2,39 075,39075.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Term finance,2,8 220,8220.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Lease liabilities,2,604,604.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Structured transactions liabilities,2,205,205.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Deferred tax,2,5 056,5056.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
"as held for sale
None",2,13,13.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,3,3),3.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,3,29 752,29752.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,3,29 752,29752.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,3,215,215.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,3,1 561,1561.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,3,943,943.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,3,384,384.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,3,234,234.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Total assets,3,31 531,31531.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Shareholders’ fund,3,29 031,29031.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Non-controlling interest,3,2073,2073.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Total equity,3,31 104,31104.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Deferred tax,3,234,234.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Trading account liabilities,3,121,121.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,4,14,14.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,4,36,36.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,4,16,16.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,4,15,15.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,4,26 968,26968.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,4,1 272,1272.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,4,23 782,23782.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,4,143,143.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,4,1 558,1558.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,4,37,37.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,4,164,164.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,4,211,211.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,4,2 832,2832.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,4,1 421,1421.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,4,412,412.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,4,999,999.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Total assets,4,30 102,30102.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Shareholders’ fund,4,23 328,23328.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Non-controlling interest,4,2 870,2870.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Total equity,4,26 198,26198.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Term finance,4,1 300,1300.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Lease liabilities,4,18,18.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Deferred tax,4,53,53.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Trading account liabilities,4,118,118.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,5,196,196.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,5,17 266,17266.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,5,15 736,15736.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,5,110,110.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,5,1420,1420.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,5,579,579.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,5,414,414.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,5,165,165.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Total assets,5,18 041,18041.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Shareholders’ fund,5,16 526,16526.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Non-controlling interest,5,666,666.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Total equity,5,17 192,17192.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Term finance,5,839,839.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Deferred tax,5,10,10.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,6,15 970,15970.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,6,15 970,15970.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,6,1 893,1893.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Total assets,6,17 863,17863.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Shareholders’ fund,6,16 851,16851.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Non-controlling interest,6,753,753.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Total equity,6,17 604,17604.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
"as held for sale
None",6,259,259.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,7,1 897,1897.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,7,113,113.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,7,63,63.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,7,162,162.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,7,361,361.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,7,345,345.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,7,3 787,3787.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,7,441,441.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,7,253,253.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,7,58,58.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,7,703,703.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,7,2 123,2123.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,7,209,209.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,7,24 497,24497.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,7,7 486,7486.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,7,4923,4923.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,7,56,56.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,7,2507,2507.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Total assets,7,38 711,38711.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Shareholders’ fund,7,6 233,6233.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Non-controlling interest,7,1 230,1230.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Total equity,7,7 463,7463.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Term finance,7,1185,1185.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Lease liabilities,7,81,81.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Structured transactions liabilities,7,28,28.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Deferred tax,7,94,94.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Trading account liabilities,7,25 204,25204.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,1942,1942.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,100,100.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,60,60.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,156,156.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,447,447.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,283,283.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,4 325,4325.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,450,450.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,203,203.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,82,82.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,565,565.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,27,27.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,2 732,2732.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,266,266.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,16 167,16167.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,12 409,12409.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,8 292,8292.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,19,19.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
,8,4118,4118.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
Total assets,8,35 909,35909.0,E08,Sanlam,Sanlam_23&24.pdf,1,0,"2024
2023
2024
2024
2024
2023
2024
R million
2023
2023",ZAR,1000000.0
