row_label,column_header,value_raw,value,entity_id,entity_name,source_file,page,table_index,table_title,currency,unit_scale
"Insurance service expenses""?
27",2,(19 837),-19837.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
"Net expenses from reinsurance contracts
27",2,(1 989),-1989.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
Insurance service result,2,5 007,5007.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
Administration and other income,2,450,450.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
Net investment income,2,1 198,1198.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
,2,208,208.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
,2,911,911.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
,2,80,80.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
,2,(1),-1.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
,2,(94),-94.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
Fair value adjustment to financial liabilities,2,(196),-196.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
Net insurance and investment result,2,6 365,6365.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
Marketing and administration expenses?,2,(1 510),-1510.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
"Finance costs
10",2,(40),-40.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
"Equity accounted earnings
19",2,20,20.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
"Profit on sale of assets held for sale
24",2,57,57.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
"Profit on change in shareholding of investment in associates
19",2,7,7.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
"Impairment of investment in associates
19",2,(23),-23.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
Profit before taxation,2,4876,4876.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
11,2,(1 459),-1459.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
PROFIT FOR THE YEAR,2,3417,3417.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
Ordinary shareholders',2,2 980,2980.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
Non-controlling interests',2,437,437.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
PROFIT FOR THE YEAR,2,3417,3417.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
"Earnings per share (cents)
12",2,194.5,194.5,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
"Diluted earnings per share (cents)
12",2,190.8,190.8,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,1,0,"2023
R million
Restated",ZAR,1000000.0
Profit for the year,1,4491,4491.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
Exchange differences on translation of foreign operations,1,(320),-320.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
financial instruments,1,(5),-5.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
Share of comprehensive income of associates,1,(26),-26.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
,1,(26),-26.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
OTHER COMPREHENSIVE (LOSS)/INCOME FOR THE YEAR,1,(346),-346.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
TOTAL COMPREHENSIVE INCOME FOR THE YEAR,1,4145,4145.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
"Total comprehensive income attributable to:
Ordinary shareholders",1,3759,3759.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
Non-controlling interests,1,386,386.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
TOTAL COMPREHENSIVE INCOME FOR THE YEAR,1,4145,4145.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
Profit for the year,2,3417,3417.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
Exchange differences on translation of foreign operations,2,600,600.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
Fair value gains on other comprehensive income financial instruments,2,47,47.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
financial instruments,2,(4),-4.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
Share of comprehensive income of associates,2,(3),-3.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
,2,(3),-3.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
OTHER COMPREHENSIVE (LOSS)/INCOME FOR THE YEAR,2,640,640.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
TOTAL COMPREHENSIVE INCOME FOR THE YEAR,2,4057,4057.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
"Total comprehensive income attributable to:
Ordinary shareholders",2,3518,3518.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
Non-controlling interests,2,539,539.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
TOTAL COMPREHENSIVE INCOME FOR THE YEAR,2,4057,4057.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,2,0,"2023
R million
Restated
2024
Note",ZAR,1000000.0
Property and equipment,nan.1,15,15.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Intangible assets,nan.1,16,16.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Right-of-use assets,nan.1,17,17.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Investments in associates,nan.1,19,19.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Deferred income tax',nan.1,20,20.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Reinsurance,nan.1,27,27.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Insurance assets',nan.1,27,27.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Fair value through profit or loss,nan.1,21,21.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Fair value through other comprehensive income,nan.1,21,21.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Measured at amortised cost,nan.1,21,21.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Derivative financial instrument,nan.1,22,22.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Other,nan.1,23,23.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Assets held for sale,nan.1,24,24.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Cash and cash equivalents,nan.1,25,25.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Share capital and premium,nan.1,26,26.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Non-controlling interests',nan.1,18,18.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Reinsurance liabilities',nan.1,27,27.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Insurance,nan.1,27,27.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Derivative financial instrument,nan.1,22,22.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Investment contract liability,nan.1,28,28.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Lease liabilities,nan.1,29,29.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Share-based payment liability,nan.1,30,30.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Employee benefits,nan.1,31,31.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Deferred income tax',nan.1,20,20.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Financial liabilities at fair value through profit or loss,nan.1,32,32.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Financial liabilities at amortised cost,nan.1,33,33.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Other payables',nan.1,34,34.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Liabilities directly associated with assets held for sale,nan.1,24,24.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
R million,nan.2,2024,2024.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Property and equipment,nan.2,1 205,1205.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Intangible assets,nan.2,253,253.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Right-of-use assets,nan.2,277,277.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Investments in associates,nan.2,806,806.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Deferred income tax',nan.2,307,307.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Reinsurance,nan.2,1 587,1587.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Insurance assets',nan.2,251,251.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Fair value through profit or loss,nan.2,5 632,5632.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Fair value through other comprehensive income,nan.2,8 203,8203.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Measured at amortised cost,nan.2,12 634,12634.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Derivative financial instrument,nan.2,87,87.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Other,nan.2,1 221,1221.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Taxation,nan.2,102,102.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Cash and cash equivalents,nan.2,1 692,1692.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
TOTAL ASSETS,nan.2,34 257,34257.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Share capital and premium,nan.2,15 486,15486.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Other reserves,nan.2,(4 690),-4690.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Retained earnings’,nan.2,3 289,3289.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Total shareholders’ equity,nan.2,14 085,14085.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Non-controlling interests',nan.2,1 302,1302.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
TOTAL EQUITY,nan.2,15 387,15387.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Reinsurance liabilities',nan.2,28,28.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Insurance,nan.2,12 906,12906.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Derivative financial instrument,nan.2,88,88.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Investment contract liability,nan.2,1 738,1738.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Lease liabilities,nan.2,294,294.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Share-based payment liability,nan.2,811,811.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Employee benefits,nan.2,626,626.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Deferred income tax',nan.2,183,183.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Financial liabilities at fair value through profit or loss,nan.2,113,113.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Taxation,nan.2,137,137.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Financial liabilities at amortised cost,nan.2,774,774.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Other payables',nan.2,1172,1172.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
TOTAL LIABILITIES,nan.2,18 870,18870.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
TOTAL EQUITY AND LIABILITIES,nan.2,34 257,34257.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
R million,Restated,2023,2023.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Property and equipment,Restated,1198,1198.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Intangible assets,Restated,237,237.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Right-of-use assets,Restated,65,65.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Investments in associates,Restated,788,788.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Deferred income tax',Restated,502,502.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Reinsurance,Restated,1 087,1087.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Insurance assets',Restated,216,216.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Fair value through profit or loss,Restated,4751,4751.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Fair value through other comprehensive income,Restated,6 427,6427.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Measured at amortised cost,Restated,11 267,11267.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Derivative financial instrument,Restated,9,9.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Other,Restated,927,927.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Taxation,Restated,10,10.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Assets held for sale,Restated,402,402.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Cash and cash equivalents,Restated,1675,1675.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
TOTAL ASSETS,Restated,29 561,29561.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Share capital and premium,Restated,15 452,15452.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Other reserves,Restated,(3 661),-3661.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Retained earnings’,Restated,1 567,1567.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Total shareholders’ equity,Restated,13 358,13358.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Non-controlling interests',Restated,1 568,1568.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
TOTAL EQUITY,Restated,14 926,14926.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Reinsurance liabilities',Restated,36,36.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Insurance,Restated,10191,10191.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Derivative financial instrument,Restated,81,81.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Investment contract liability,Restated,1 231,1231.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Lease liabilities,Restated,80,80.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Share-based payment liability,Restated,635,635.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Employee benefits,Restated,581,581.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Deferred income tax',Restated,153,153.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Financial liabilities at fair value through profit or loss,Restated,112,112.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Taxation,Restated,362,362.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Other payables',Restated,1 102,1102.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Liabilities directly associated with assets held for sale,Restated,71,71.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
TOTAL LIABILITIES,Restated,14 635,14635.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
TOTAL EQUITY AND LIABILITIES,Restated,29 561,29561.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
R million,Restated.1,2022,2022.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Property and equipment,Restated.1,1 065,1065.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Intangible assets,Restated.1,236,236.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Right-of-use assets,Restated.1,70,70.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Investments in associates,Restated.1,692,692.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Deferred income tax',Restated.1,406,406.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Reinsurance,Restated.1,2195,2195.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Insurance assets',Restated.1,145,145.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Fair value through profit or loss,Restated.1,3573,3573.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Fair value through other comprehensive income,Restated.1,5 700,5700.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Measured at amortised cost,Restated.1,7 233,7233.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Derivative financial instrument,Restated.1,68,68.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Other,Restated.1,219,219.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
Taxation,Restated.1,3,3.0,E07,OUTsurance Group,Outsurance_group_-_23-24.pdf,3,0,as at 30 June,ZAR,
