row_label,column_header,value_raw,value,entity_id,entity_name,source_file,page,table_index,table_title,currency,unit_scale
Non-controlling interests,1,6090,6090.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
,2,2025,2025.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
"Revenue
3",2,152 227,152227.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
Direct expenses,2,(59 340),-59340.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
Staff expenses,2,(10 435),-10435.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
Publicity expenses,2,(1914),-1914.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
Net credit losses on financial assets,2,(2 096),-2096.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
Other operating expenses,2,(23 407),-23407.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
Depreciation and amortisation,2,(21 934),-21934.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
Impairment losses,2,(34),-34.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
Net profit from associates and joint ventures,2,2 724,2724.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
Operating profit,2,35 791,35791.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
Finance income,2,1 460,1460.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
Finance costs,2,(8 093),-8093.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
Net loss on remeasurement and disposal of financial instruments,2,(385),-385.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
Profit before tax,2,28 773,28773.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
Taxation,2,(8 882),-8882.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
Net profit,2,19 891,19891.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
Equity shareholders,2,16598,16598.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
Non-controlling interests,2,3 293,3293.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
,2,19 891,19891.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,0,,ZAR,
,1,2026,2026.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,1,,ZAR,
Basic earnings per share,1,1069,1069.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,1,,ZAR,
Diluted earnings per share,1,1039,1039.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,1,,ZAR,
,2,2025,2025.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,1,,ZAR,
Basic earnings per share,2,859,859.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,1,,ZAR,
Diluted earnings per share,2,845,845.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,1,1,,ZAR,
,1,2026,2026.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
Net profit,1,26 737,26737.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
"Foreign currency translation differences, net of tax’",1,(7 957),-7957.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
ventures accounted for using the equity,1,(640),-640.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
"income, net of tax""",1,221,221.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
"assets held at fair value through other comprehensive income, net of tax'",1,(259),-259.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
Total comprehensive income,1,18 102,18102.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
Equity shareholders,1,13 694,13694.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
Non-controlling interests,1,4408,4408.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
,2,2025,2025.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
Net profit,2,19 891,19891.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
"Foreign currency translation differences, net of tax’",2,(2 140),-2140.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
ventures accounted for using the equity,2,(5 061),-5061.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
"income, net of tax""",2,278,278.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
"assets held at fair value through other comprehensive income, net of tax'",2,(277),-277.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
Total comprehensive income,2,12 691,12691.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
Equity shareholders,2,10 394,10394.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
Non-controlling interests,2,2297,2297.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
,2,12 691,12691.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,2,0,for the year ended 31 March 2026,ZAR,
,1,2026,2026.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Non-current assets,1,189 930,189930.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
"Property, plant and equipment",1,83 733,83733.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Intangible assets,1,33 410,33410.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Financial assets,1,318,318.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
"Investment in associates and joint ventures
10",1,62 619,62619.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Trade and other receivables,1,5 420,5420.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Finance receivables,1,3024,3024.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Tax receivable,1,481,481.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Deferred tax,1,925,925.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Financial assets,1,1552,1552.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Mobile financial deposits,1,17390,17390.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Inventory,1,2112,2112.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Trade and other receivables,1,29 986,29986.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Finance receivables,1,3411,3411.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Tax receivable,1,843,843.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Bank and cash balances,1,31 209,31209.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Total assets,1,276 433,276433.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Fully paid share capital,1,89918,89918.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Treasury shares,1,(17 287),-17287.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Retained earnings,1,60 641,60641.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Other reserves,1,(40 718),-40718.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Equity attributable to owners of the parent,1,92554,92554.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Non-controlling interests,1,14 681,14681.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Total equity,1,107 235,107235.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Non-current liabilities,1,90 414,90414.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Borrowings,1,84096,84096.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Trade and other payables,1,586,586.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Provisions,1,1646,1646.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Borrowings,1,8 781,8781.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Trade and other payables,1,46 181,46181.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Mobile financial payables,1,17390,17390.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Provisions,1,935,935.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Tax payable,1,4109,4109.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Dividends payable,1,15,15.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Bank overdraft,1,1373,1373.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Total equity and liabilities,1,276 433,276433.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
,2,2025,2025.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Non-current assets,2,174325,174325.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
"Property, plant and equipment",2,81 138,81138.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Intangible assets,2,29 881,29881.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Financial assets,2,377,377.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
"Investment in associates and joint ventures
10",2,53 819,53819.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Trade and other receivables,2,4747,4747.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Finance receivables,2,2 882,2882.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Tax receivable,2,434,434.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Deferred tax,2,1 047,1047.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Financial assets,2,1 472,1472.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Mobile financial deposits,2,13 732,13732.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Inventory,2,2 287,2287.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Trade and other receivables,2,28 536,28536.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Finance receivables,2,3276,3276.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Tax receivable,2,654,654.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Bank and cash balances,2,25 69,2569.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Total assets,2,249 981,249981.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Fully paid share capital,2,89918,89918.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Treasury shares,2,(17 210),-17210.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Retained earnings,2,52941,52941.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Other reserves,2,(33 630),-33630.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Equity attributable to owners of the parent,2,92019,92019.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Non-controlling interests,2,11 633,11633.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Total equity,2,103 652,103652.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Non-current liabilities,2,70 332,70332.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Borrowings,2,64 040,64040.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Trade and other payables,2,386,386.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Provisions,2,1654,1654.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Borrowings,2,11 620,11620.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Trade and other payables,2,44057,44057.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Mobile financial payables,2,13 732,13732.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Provisions,2,838,838.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Tax payable,2,3 649,3649.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Dividends payable,2,13,13.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Bank overdraft,2,2 088,2088.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
Total equity and liabilities,2,249 981,249981.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,0,,ZAR,
189 930,2025 Audited,174325,174325.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
83 733,2025 Audited,81 138,81138.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
33 410,2025 Audited,29 881,29881.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
318,2025 Audited,377,377.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
62 619,2025 Audited,53 819,53819.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
5 420,2025 Audited,4747,4747.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
3024,2025 Audited,2 882,2882.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
481,2025 Audited,434,434.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
925,2025 Audited,1 047,1047.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
1552,2025 Audited,1 472,1472.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
17390,2025 Audited,13 732,13732.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
2112,2025 Audited,2 287,2287.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
29 986,2025 Audited,28 536,28536.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
3411,2025 Audited,3276,3276.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
843,2025 Audited,654,654.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
31 209,2025 Audited,25 69,2569.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
276 433,2025 Audited,249 981,249981.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
89918,2025 Audited,89918,89918.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
(17 287),2025 Audited,(17 210),-17210.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
60 641,2025 Audited,52941,52941.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
(40 718),2025 Audited,(33 630),-33630.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
92554,2025 Audited,92019,92019.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
14 681,2025 Audited,11 633,11633.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
107 235,2025 Audited,103 652,103652.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,1,,ZAR,
189 930,2025 Audited,174325,174325.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
83 733,2025 Audited,81 138,81138.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
33 410,2025 Audited,29 881,29881.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
318,2025 Audited,377,377.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
62 619,2025 Audited,53 819,53819.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
5 420,2025 Audited,4747,4747.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
3024,2025 Audited,2 882,2882.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
481,2025 Audited,434,434.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
925,2025 Audited,1 047,1047.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
1552,2025 Audited,1 472,1472.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
17390,2025 Audited,13 732,13732.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
2112,2025 Audited,2 287,2287.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
29 986,2025 Audited,28 536,28536.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
3411,2025 Audited,3276,3276.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
843,2025 Audited,654,654.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
31 209,2025 Audited,25 69,2569.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
276 433,2025 Audited,249 981,249981.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
89918,2025 Audited,89918,89918.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
(17 287),2025 Audited,(17 210),-17210.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
60 641,2025 Audited,52941,52941.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
(40 718),2025 Audited,(33 630),-33630.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
92554,2025 Audited,92019,92019.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
14 681,2025 Audited,11 633,11633.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
107 235,2025 Audited,103 652,103652.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
90 414,2025 Audited,70 332,70332.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
84096,2025 Audited,64 040,64040.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
586,2025 Audited,386,386.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
1646,2025 Audited,1654,1654.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
8 781,2025 Audited,11 620,11620.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
46 181,2025 Audited,44057,44057.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
17390,2025 Audited,13 732,13732.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
935,2025 Audited,838,838.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
4109,2025 Audited,3 649,3649.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
15,2025 Audited,13,13.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
1373,2025 Audited,2 088,2088.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
276 433,2025 Audited,249 981,249981.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,2,,ZAR,
83 733,1,81 138,81138.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,3,174325,ZAR,
33 410,1,29 881,29881.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,3,174325,ZAR,
318,1,377,377.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,3,174325,ZAR,
62 619,1,53 819,53819.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,3,174325,ZAR,
5 420,1,4747,4747.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,3,174325,ZAR,
3024,1,2 882,2882.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,3,174325,ZAR,
481,1,434,434.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,3,174325,ZAR,
925,1,1 047,1047.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,3,174325,ZAR,
1552,1,1 472,1472.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,4,,ZAR,
17390,1,13 732,13732.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,4,,ZAR,
2112,1,2 287,2287.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,4,,ZAR,
29 986,1,28 536,28536.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,4,,ZAR,
3411,1,3276,3276.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,4,,ZAR,
843,1,654,654.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,4,,ZAR,
31 209,1,25 69,2569.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,4,,ZAR,
84096,1,64 040,64040.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,5,"90 414
70 332",ZAR,
586,1,386,386.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,5,"90 414
70 332",ZAR,
1646,1,1654,1654.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,5,"90 414
70 332",ZAR,
8 781,1,11 620,11620.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,6,,ZAR,
46 181,1,44057,44057.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,6,,ZAR,
17390,1,13 732,13732.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,6,,ZAR,
935,1,838,838.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,6,,ZAR,
4109,1,3 649,3649.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,6,,ZAR,
15,1,13,13.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,6,,ZAR,
1373,1,2 088,2088.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,3,6,,ZAR,
1 April 2024,Equit attributable,92 764,92764.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,0,,ZAR,
Total comprehensive income,Equit attributable,10 394,10394.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,0,,ZAR,
Dividends,Equit attributable,(11 114),-11114.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,0,,ZAR,
Repurchase and sale of shares,Equit attributable,(432),-432.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,0,,ZAR,
Share-based payments,Equit attributable,407,407.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,0,,ZAR,
1 April 2024,Non-,11 064,11064.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,0,,ZAR,
Total comprehensive income,Non-,2297,2297.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,0,,ZAR,
Dividends,Non-,(1 805),-1805.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,0,,ZAR,
