row_label,column_header,value_raw,value,entity_id,entity_name,source_file,page,table_index,table_title,currency,unit_scale
Non-controlling interests,Twelve months,2),2.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,2,0,Condensed consolidated statement of comprehensive income,ZAR,
Total comprehensive income for the period,Twelve months,6 017,6017.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,2,0,Condensed consolidated statement of comprehensive income,ZAR,
Continuing operations,Twelve months,6015,6015.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,2,0,Condensed consolidated statement of comprehensive income,ZAR,
Total comprehensive income for the period,Twelve months,6 019,6019.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,2,0,Condensed consolidated statement of comprehensive income,ZAR,
Non-controlling interests,nan.1,10,10.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Put option liability,nan.1,10,10.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Goodwill,31 March 2026,31434,31434.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Intangible assets,31 March 2026,19 767,19767.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
"Property, plant and equipment",31 March 2026,10 144,10144.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Right-of-use assets,31 March 2026,11 086,11086.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Deferred taxation assets,31 March 2026,2716,2716.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Investments and loans,31 March 2026,73,73.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Trade and other receivables,31 March 2026,138,138.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Unsecured loans,31 March 2026,1139,1139.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
,31 March 2026,76 497,76497.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Trade and other receivables,31 March 2026,18 545,18545.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Unsecured loans,31 March 2026,3 229,3229.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Inventories,31 March 2026,19 768,19768.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Reinsurance contract assets,31 March 2026,61,61.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Current income taxation assets,31 March 2026,263,263.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Cash and cash equivalents,31 March 2026,5 947,5947.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
,31 March 2026,47 813,47813.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Total assets,31 March 2026,124 310,124310.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Ordinary stated capital,31 March 2026,67 561,67561.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Reserves,31 March 2026,(2 364),-2364.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Total equity attributable to equity holders of the parent,31 March 2026,65 197,65197.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Total equity,31 March 2026,65 197,65197.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Deferred taxation liabilities,31 March 2026,3 936,3936.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Interest-bearing loans and borrowings,31 March 2026,16 645,16645.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Lease liabilities,31 March 2026,10 264,10264.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Employee benefits,31 March 2026,73,73.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Provisions,31 March 2026,111,111.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
,31 March 2026,31029,31029.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
nsurance contract liabilities,31 March 2026,150,150.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
nterest-bearing loans and borrowings,31 March 2026,1731,1731.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Lease liabilities,31 March 2026,3 273,3273.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Employee benefits,31 March 2026,1364,1364.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Provisions,31 March 2026,148,148.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Trade and other payables,31 March 2026,17 600,17600.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Current income taxation liabilities,31 March 2026,1370,1370.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Bank overdrafts and short-term facilities,31 March 2026,2448,2448.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
,31 March 2026,28 084,28084.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Total equity and liabilities,31 March 2026,124 310,124310.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Goodwill,31 March 2025,30 220,30220.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Intangible assets,31 March 2025,18 955,18955.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
"Property, plant and equipment",31 March 2025,9 422,9422.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Right-of-use assets,31 March 2025,10 163,10163.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Deferred taxation assets,31 March 2025,2 503,2503.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Investments and loans,31 March 2025,37,37.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Trade and other receivables,31 March 2025,111,111.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Unsecured loans,31 March 2025,1085,1085.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
,31 March 2025,72 496,72496.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Investments and loans,31 March 2025,4,4.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Trade and other receivables,31 March 2025,13 040,13040.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Unsecured loans,31 March 2025,2 226,2226.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Inventories,31 March 2025,18 258,18258.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Reinsurance contract assets,31 March 2025,32,32.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Current income taxation assets,31 March 2025,127,127.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Cash and cash equivalents,31 March 2025,4833,4833.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
,31 March 2025,38 520,38520.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Total assets,31 March 2025,111 016,111016.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Ordinary stated capital,31 March 2025,67 371,67371.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Reserves,31 March 2025,(6 723),-6723.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Total equity attributable to equity holders of the parent,31 March 2025,60 648,60648.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Total equity,31 March 2025,60 656,60656.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Deferred taxation liabilities,31 March 2025,3797,3797.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Interest-bearing loans and borrowings,31 March 2025,12 982,12982.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Lease liabilities,31 March 2025,9 655,9655.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Employee benefits,31 March 2025,368,368.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Provisions,31 March 2025,56,56.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
,31 March 2025,26 858,26858.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
nsurance contract liabilities,31 March 2025,47,47.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
nterest-bearing loans and borrowings,31 March 2025,433,433.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Put option liability,31 March 2025,222,222.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Lease liabilities,31 March 2025,2 933,2933.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Employee benefits,31 March 2025,1098,1098.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Provisions,31 March 2025,106,106.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Trade and other payables,31 March 2025,15 591,15591.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Current income taxation liabilities,31 March 2025,385,385.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Bank overdrafts and short-term facilities,31 March 2025,687,687.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
,31 March 2025,23 502,23502.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Total equity and liabilities,31 March 2025,111 016,111016.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Goodwill,30 September 2025,30 236,30236.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Intangible assets,30 September 2025,19 050,19050.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
"Property, plant and equipment",30 September 2025,10 062,10062.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Right-of-use assets,30 September 2025,10 538,10538.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Deferred taxation assets,30 September 2025,2 663,2663.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Investments and loans,30 September 2025,77,77.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Trade and other receivables,30 September 2025,123,123.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Unsecured loans,30 September 2025,950,950.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
,30 September 2025,73 699,73699.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Investments and loans,30 September 2025,3,3.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Trade and other receivables,30 September 2025,14 606,14606.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Unsecured loans,30 September 2025,2 856,2856.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Inventories,30 September 2025,18 618,18618.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Reinsurance contract assets,30 September 2025,38,38.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Current income taxation assets,30 September 2025,149,149.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Cash and cash equivalents,30 September 2025,5 066,5066.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
,30 September 2025,41 336,41336.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Total assets,30 September 2025,115 035,115035.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Ordinary stated capital,30 September 2025,67 376,67376.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Reserves,30 September 2025,(4 145),-4145.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Total equity attributable to equity holders of the parent,30 September 2025,63 231,63231.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Non-controlling interests,30 September 2025,9,9.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Total equity,30 September 2025,63 240,63240.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Deferred taxation liabilities,30 September 2025,3 703,3703.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Interest-bearing loans and borrowings,30 September 2025,12 183,12183.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Lease liabilities,30 September 2025,10 033,10033.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Employee benefits,30 September 2025,433,433.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Provisions,30 September 2025,62,62.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
